CustomerKey,First Name,Last Name,Full Name,Gender,DateFirstPurchase,Customer City,Country
12764,Alexandra,Harris,Alexandra Harris,FEMALE,2018-12-16,Tacoma,United States
12765,Robyn,Gill,Robyn Gill,FEMALE,2020-03-18,Cliffside,Canada
12766,Jordyn,Bryant,Jordyn Bryant,FEMALE,2018-12-21,Corvallis,United States
12767,Christopher,Robinson,Christopher Robinson,MALE,2020-08-23,Yakima,United States
12768,Johnathan,Chapman,Johnathan Chapman,MALE,2018-12-12,Colma,United States
12769,Thomas,Zhang,Thomas Zhang,MALE,2018-12-23,Olympia,United States
12770,Charles,Evans,Charles Evans,MALE,2018-12-18,Los Angeles,United States
12771,Morgan,Thomas,Morgan Thomas,FEMALE,2018-12-09,Spring Valley,United States
12772,Abigail,Clark,Abigail Clark,FEMALE,2018-12-07,Everett,United States
12773,Samantha,Taylor,Samantha Taylor,FEMALE,2018-12-27,Bellingham,United States
12774,Kristen,Gao,Kristen Gao,FEMALE,2018-12-20,Burlingame,United States
12775,Connor,Griffin,Connor Griffin,MALE,2020-06-08,Palo Alto,United States
12776,Blake,Campbell,Blake Campbell,MALE,2020-03-26,Yakima,United States
12777,Joseph,Anderson,Joseph Anderson,MALE,2018-12-07,Lynnwood,United States
12778,Connie,Morgan,Connie Morgan,FEMALE,2020-12-20,Santa Cruz,United States
12779,Mason,Rogers,Mason Rogers,MALE,2018-12-01,Yakima,United States
12780,Jeremy,Richardson,Jeremy Richardson,MALE,2018-12-21,Olympia,United States
12781,Emma,James,Emma James,FEMALE,2020-06-18,Langley,Canada
12782,Elizabeth,Long,Elizabeth Long,FEMALE,2020-07-02,Sooke,Canada
12783,Jerome,Gutierrez,Jerome Gutierrez,MALE,2020-07-29,Cliffside,Canada
12784,Jonathan,Campbell,Jonathan Campbell,MALE,2018-12-19,Salem,United States
12785,Javier,Ortega,Javier Ortega,MALE,2020-07-28,Burnaby,Canada
12786,James,Yang,James Yang,MALE,2020-11-11,Bellflower,United States
12787,Katelyn,Cook,Katelyn Cook,FEMALE,2020-05-12,Puyallup,United States
12788,Amanda,Nelson,Amanda Nelson,FEMALE,2020-07-05,Chula Vista,United States
12789,Jamie,Zeng,Jamie Zeng,FEMALE,2018-12-23,Burlingame,United States
12790,Brandon,Kumar,Brandon Kumar,MALE,2020-12-13,Lemon Grove,United States
12791,Angelica,Foster,Angelica Foster,FEMALE,2020-02-22,Long Beach,United States
12792,Blake,White,Blake White,MALE,2021-01-06,Bremerton,United States
12793,Jessie,Guo,Jessie Guo,MALE,2020-02-19,Chula Vista,United States
12794,Megan,Jackson,Megan Jackson,FEMALE,2020-08-26,Woodburn,United States
12795,Antonio,Foster,Antonio Foster,MALE,2020-02-03,Metchosin,Canada
12796,Jason,Zhang,Jason Zhang,MALE,2020-04-04,Bremerton,United States
12797,Patrick,Howard,Patrick Howard,MALE,2020-06-23,West Covina,United States
12798,Andy,Gutierrez,Andy Gutierrez,MALE,2020-03-08,Tremblay-en-France,France
12799,George,Chandra,George Chandra,MALE,2020-06-22,Neunkirchen,Germany
12800,Lacey,Chen,Lacey Chen,FEMALE,2020-08-20,Leipzig,Germany
12801,Melody,Browning,Melody Browning,FEMALE,2021-01-24,Erlangen,Germany
12802,Alan,Sun,Alan Sun,MALE,2021-01-12,Stuttgart,Germany
12803,Heather,Li,Heather Li,FEMALE,2020-05-06,York,United Kingdom
12804,Jaclyn,Chander,Jaclyn Chander,FEMALE,2018-10-03,Villeneuve-d'Ascq,France
12805,Marvin,Moreno,Marvin Moreno,MALE,2018-10-24,Colombes,France
12806,Ronnie,Zeng,Ronnie Zeng,MALE,2019-11-18,München,Germany
12807,Nina,Kumar,Nina Kumar,FEMALE,2019-11-09,Offenbach,Germany
12808,Marc,Schmidt,Marc Schmidt,MALE,2019-10-08,York,United Kingdom
12809,Michele,Navarro,Michele Navarro,FEMALE,2020-05-07,Grevenbroich,Germany
12810,Chase,Stewart,Chase Stewart,MALE,2020-12-01,Werne,Germany
12811,Marc,Serrano,Marc Serrano,MALE,2020-10-25,Salzgitter,Germany
12812,Brandi,Sanz,Brandi Sanz,FEMALE,2020-05-16,Tremblay-en-France,France
12813,Reginald,Ramos,Reginald Ramos,MALE,2019-11-02,Dresden,Germany
12814,Casey,Sharma,Casey Sharma,FEMALE,2020-04-28,Essen,Germany
12815,Dominique,Mehta,Dominique Mehta,FEMALE,2020-10-26,München,Germany
12816,Tammy,Mehta,Tammy Mehta,FEMALE,2019-11-19,München,Germany
12817,Theodore,Suarez,Theodore Suarez,MALE,2018-11-24,Paris,France
12818,Curtis,She,Curtis She,MALE,2020-11-27,Drancy,France
12819,Nicolas,Chander,Nicolas Chander,MALE,2018-11-05,Saint Germain en Laye,France
12820,Derek,Tang,Derek Tang,MALE,2018-11-13,Orleans,France
12821,Cesar,McDonald,Cesar McDonald,MALE,2020-06-05,Roubaix,France
12822,Alexandra,James,Alexandra James,FEMALE,2020-11-26,Werne,Germany
12823,Bethany,She,Bethany She,FEMALE,2020-12-24,Roncq,France
12824,Kristopher,Subram,Kristopher Subram,MALE,2020-12-10,Paris,France
12825,Kelvin,Hu,Kelvin Hu,MALE,2019-11-15,Hamburg,Germany
12826,Caleb,Gonzalez,Caleb Gonzalez,MALE,2019-11-17,Kassel,Germany
12827,Nicolas,Raje,Nicolas Raje,MALE,2019-12-08,Saarbrücken,Germany
12828,Carol,Rubio,Carol Rubio,FEMALE,2020-03-18,Saarlouis,Germany
12829,Micah,Li,Micah Li,MALE,2019-12-08,Sulzbach Taunus,Germany
12830,Russell,Raje,Russell Raje,MALE,2018-11-10,Saint-Denis,France
12831,Kathryn,Lal,Kathryn Lal,FEMALE,2020-11-15,Poing,Germany
12832,Douglas,Prasad,Douglas Prasad,MALE,2020-03-23,Berlin,Germany
12833,Sheena,Goel,Sheena Goel,FEMALE,2019-12-24,Berlin,Germany
12834,Kelsey,Xie,Kelsey Xie,FEMALE,2018-11-18,Paris,France
12835,Karl,Yuan,Karl Yuan,MALE,2020-06-02,Ingolstadt,Germany
12836,Rodney,Munoz,Rodney Munoz,MALE,2020-06-10,Cheltenham,United Kingdom
12837,Nicole,Anderson,Nicole Anderson,FEMALE,2020-02-10,Hof,Germany
12838,Ralph,Beck,Ralph Beck,MALE,2020-03-30,Neunkirchen,Germany
12839,Dominique,Fernandez,Dominique Fernandez,FEMALE,2019-10-10,Oxon,United Kingdom
12840,Naomi,Sanz,Naomi Sanz,FEMALE,2020-02-26,Gateshead,United Kingdom
12841,Yolanda,Xie,Yolanda Xie,FEMALE,2018-11-26,Les Ulis,France
12842,Kelvin,Becker,Kelvin Becker,MALE,2020-09-25,Paris,France
12843,Summer,Smith,Summer Smith,FEMALE,2018-11-14,Saint Ouen,France
12844,Gerald,Gonzalez,Gerald Gonzalez,MALE,2020-03-25,Münster,Germany
12845,Angela,Torres,Angela Torres,FEMALE,2020-05-22,Solingen,Germany
12846,Bridget,Nara,Bridget Nara,FEMALE,2019-12-21,Bottrop,Germany
12847,Colin,Chander,Colin Chander,MALE,2020-06-26,Kirkby,United Kingdom
12848,Brittney,Lu,Brittney Lu,FEMALE,2020-05-29,Reading,United Kingdom
12849,Adam,Baker,Adam Baker,MALE,2018-11-11,Drancy,France
12850,Johnny,Raji,Johnny Raji,MALE,2019-12-27,Frankfurt,Germany
12851,Brandy,Sai,Brandy Sai,FEMALE,2020-11-26,Orleans,France
12852,Teresa,Carlson,Teresa Carlson,FEMALE,2019-12-05,Stuttgart,Germany
12853,Evelyn,Malhotra,Evelyn Malhotra,FEMALE,2019-10-15,Gloucestershire,United Kingdom
12854,Reginald,Romero,Reginald Romero,MALE,2019-10-01,Lancaster,United Kingdom
12855,Philip,Diaz,Philip Diaz,MALE,2019-10-06,Leeds,United Kingdom
12856,Rosa,Lin,Rosa Lin,FEMALE,2019-10-05,London,United Kingdom
12857,Raul,Kumar,Raul Kumar,MALE,2019-09-29,Warrington,United Kingdom
12858,Adriana,Mehta,Adriana Mehta,FEMALE,2019-12-16,Berlin,Germany
12859,Evelyn,Gonzalez,Evelyn Gonzalez,FEMALE,2019-10-02,Billericay,United Kingdom
12860,Jillian,Prasad,Jillian Prasad,FEMALE,2019-11-16,Wokingham,United Kingdom
12861,Robyn,Jimenez,Robyn Jimenez,FEMALE,2019-11-19,London,United Kingdom
12862,Melinda,Ortega,Melinda Ortega,FEMALE,2020-10-06,Pantin,France
12863,Caleb,Zhang,Caleb Zhang,MALE,2019-12-08,Paderborn,Germany
12864,Michelle,Townsend,Michelle Townsend,FEMALE,2020-02-25,Billericay,United Kingdom
12865,Brandy,Martinez,Brandy Martinez,FEMALE,2020-04-05,Reading,United Kingdom
12866,Janelle,Fernandez,Janelle Fernandez,FEMALE,2018-11-11,Paris,France
12867,Laura,Ye,Laura Ye,FEMALE,2019-12-11,Paderborn,Germany
12868,Julie,Anand,Julie Anand,FEMALE,2020-03-19,Paris,France
12869,Alisha,Tang,Alisha Tang,FEMALE,2020-02-13,Boulogne-sur-Mer,France
12870,Tyrone,Munoz,Tyrone Munoz,MALE,2020-12-13,Bonn,Germany
12871,Leah,Li,Leah Li,FEMALE,2020-11-09,Bracknell,United Kingdom
12872,Olivia,Hughes,Olivia Hughes,FEMALE,2020-11-28,Erlangen,Germany
12873,Mandar,Samant,Mandar Samant,FEMALE,2019-11-06,London,United Kingdom
12874,Kirk,Nason,Kirk Nason,FEMALE,2019-11-13,London,United Kingdom
12875,Brianna,Ross,Brianna Ross,FEMALE,2020-12-12,Bellingham,United States
12876,Blake,Robinson,Blake Robinson,MALE,2021-01-12,Oakland,United States
12877,Alexander,Williams,Alexander Williams,MALE,2020-06-13,Sedro Woolley,United States
12878,Gilbert,Sun,Gilbert Sun,MALE,2020-02-23,Beverly Hills,United States
12879,Elijah,Nelson,Elijah Nelson,MALE,2020-12-22,Los Angeles,United States
12880,Luis,Hayes,Luis Hayes,MALE,2020-05-13,Port Hammond,Canada
12881,Isabella,Edwards,Isabella Edwards,FEMALE,2018-12-16,Burbank,United States
12882,Eduardo,Allen,Eduardo Allen,MALE,2018-12-18,San Carlos,United States
12883,Stephanie,Bailey,Stephanie Bailey,FEMALE,2018-12-13,Coronado,United States
12884,Megan,Williams,Megan Williams,FEMALE,2018-12-04,Woodland Hills,United States
12885,Jonathan,Anderson,Jonathan Anderson,MALE,2018-12-10,San Francisco,United States
12886,Jocelyn,Long,Jocelyn Long,FEMALE,2018-12-17,San Diego,United States
12887,Brendan,Pal,Brendan Pal,MALE,2020-10-20,Bellflower,United States
12888,Melissa,Barnes,Melissa Barnes,FEMALE,2020-10-13,Lake Oswego,United States
12889,James,Adams,James Adams,MALE,2020-10-01,Portland,United States
12890,Steven,Thorpe,Steven Thorpe,MALE,2021-01-05,Novato,United States
12891,Kaylee,King,Kaylee King,FEMALE,2020-12-17,Oregon City,United States
12892,Brian,Peterson,Brian Peterson,MALE,2020-02-14,Royal Oak,Canada
12893,Brittany,Foster,Brittany Foster,FEMALE,2020-07-21,Redwood City,United States
12894,Natalie,Walker,Natalie Walker,FEMALE,2020-07-15,Santa Cruz,United States
12895,Destiny,Anderson,Destiny Anderson,FEMALE,2020-02-16,Burnaby,Canada
12896,Victoria,Wood,Victoria Wood,FEMALE,2020-03-30,Corvallis,United States
12897,Alyssa,Wilson,Alyssa Wilson,FEMALE,2020-09-05,Burbank,United States
12898,Madeline,Campbell,Madeline Campbell,FEMALE,2018-12-10,Burbank,United States
12899,Ana,Ross,Ana Ross,FEMALE,2020-12-17,Glendale,United States
12900,Carlos,Ward,Carlos Ward,MALE,2020-11-19,Palo Alto,United States
12901,Robert,Adams,Robert Adams,MALE,2018-12-05,W. Linn,United States
12902,Julia,Stewart,Julia Stewart,FEMALE,2020-07-23,Vancouver,Canada
12903,John,Sandstone,John Sandstone,FEMALE,2020-07-08,Cliffside,Canada
12904,Thomas,Jai,Thomas Jai,MALE,2018-12-22,Chula Vista,United States
12905,Alexandra,Sanchez,Alexandra Sanchez,FEMALE,2020-08-14,Lynnwood,United States
12906,Philip,Ramos,Philip Ramos,MALE,2020-02-16,Burien,United States
12907,Julia,Bryant,Julia Bryant,FEMALE,2020-03-19,Kirkland,United States
12908,Tyler,Clark,Tyler Clark,MALE,2020-03-06,Renton,United States
12909,Kelsey,Shan,Kelsey Shan,FEMALE,2020-10-18,Berkeley,United States
12910,Robert,Brown,Robert Brown,MALE,2020-10-06,Berkeley,United States
12911,Sebastian,Rogers,Sebastian Rogers,MALE,2021-01-06,Burlingame,United States
12912,Brianna,Morris,Brianna Morris,FEMALE,2018-12-27,Lake Oswego,United States
12913,Benjamin,Moore,Benjamin Moore,MALE,2018-12-25,Renton,United States
12914,Jill,Miller,Jill Miller,FEMALE,2020-07-06,Port Hammond,Canada
12915,Kaitlyn,Alexander,Kaitlyn Alexander,FEMALE,2018-12-10,Puyallup,United States
12916,Natalie,Ross,Natalie Ross,FEMALE,2020-05-10,Port Hammond,Canada
12917,Vanessa,Russell,Vanessa Russell,FEMALE,2018-12-21,Woodburn,United States
12918,Brooke,Murphy,Brooke Murphy,FEMALE,2019-01-03,Santa Monica,United States
12919,Carlos,Hill,Carlos Hill,MALE,2020-02-12,Langford,Canada
12920,Kelly,Henderson,Kelly Henderson,FEMALE,2020-06-17,Edmonds,United States
12921,Wyatt,Lee,Wyatt Lee,MALE,2019-01-24,Imperial Beach,United States
12922,Jennifer,Sanders,Jennifer Sanders,FEMALE,2019-01-17,Palo Alto,United States
12923,Fernando,Wright,Fernando Wright,MALE,2019-01-16,Mill Valley,United States
12924,Devon,Chande,Devon Chande,MALE,2020-11-01,Beverly Hills,United States
12925,Mackenzie,Blue,Mackenzie Blue,FEMALE,2020-03-15,Burbank,United States
12926,Sara,Murphy,Sara Murphy,FEMALE,2019-01-22,Lakewood,United States
12927,Savannah,Sanchez,Savannah Sanchez,FEMALE,2020-04-27,Bellflower,United States
12928,Carol,Wright,Carol Wright,FEMALE,2020-03-19,Newton,Canada
12929,Vanessa,Bryant,Vanessa Bryant,FEMALE,2018-12-31,Corvallis,United States
12930,Grace,Harris,Grace Harris,FEMALE,2019-01-11,Everett,United States
12931,Ann,Fernandez,Ann Fernandez,FEMALE,2020-02-04,Chula Vista,United States
12932,Tyler,Johnson,Tyler Johnson,MALE,2020-04-26,Colma,United States
12933,Jonathan,Hall,Jonathan Hall,MALE,2020-06-22,Colma,United States
12934,Jason,Foster,Jason Foster,MALE,2019-01-07,Lincoln Acres,United States
12935,Robert,Hill,Robert Hill,MALE,2019-01-19,Newport Beach,United States
12936,Renee,Moreno,Renee Moreno,FEMALE,2020-09-25,Cliffside,Canada
12937,Megan,Wilson,Megan Wilson,FEMALE,2020-08-04,Seattle,United States
12938,Edward,Parker,Edward Parker,MALE,2020-02-19,Spokane,United States
12939,Eduardo,Parker,Eduardo Parker,MALE,2020-03-22,Shawnee,Canada
12940,Steven,Rogers,Steven Rogers,MALE,2020-06-12,Santa Monica,United States
12941,Maria,Morgan,Maria Morgan,FEMALE,2019-01-14,Lynnwood,United States
12942,Morgan,Harris,Morgan Harris,FEMALE,2019-01-10,Downey,United States
12943,Caleb,Perez,Caleb Perez,MALE,2020-04-25,Grossmont,United States
12944,Jose,Jai,Jose Jai,MALE,2020-03-26,Cliffside,Canada
12945,Jessica,Bailey,Jessica Bailey,FEMALE,2020-05-17,N. Vancouver,Canada
12946,Seth,Allen,Seth Allen,MALE,2020-09-17,Puyallup,United States
12947,Isaiah,Sanchez,Isaiah Sanchez,MALE,2018-12-30,Bellflower,United States
12948,Adam,Kumar,Adam Kumar,MALE,2020-02-14,Glendale,United States
12949,Morgan,Rivera,Morgan Rivera,FEMALE,2019-01-10,Salem,United States
12950,Mary,Adams,Mary Adams,FEMALE,2019-01-26,Milwaukie,United States
12951,Blake,Simmons,Blake Simmons,MALE,2020-03-29,W. Linn,United States
12952,Jennifer,Hughes,Jennifer Hughes,FEMALE,2020-08-13,Lemon Grove,United States
12953,Catherine,Cooper,Catherine Cooper,FEMALE,2020-04-18,Spokane,United States
12954,Pedro,Diaz,Pedro Diaz,MALE,2020-05-18,Burien,United States
12955,Theresa,Hernandez,Theresa Hernandez,FEMALE,2020-11-18,Burlingame,United States
12956,Marshall,Sun,Marshall Sun,MALE,2020-06-29,Cincinnati,United States
12957,Isabella,Lopez,Isabella Lopez,FEMALE,2020-05-15,Spring Valley,United States
12958,Jennifer,Campbell,Jennifer Campbell,FEMALE,2020-09-22,Spokane,United States
12959,Sydney,Carter,Sydney Carter,FEMALE,2020-07-09,Shawnee,Canada
12960,Ashley,Lewis,Ashley Lewis,FEMALE,2020-04-06,Torrance,United States
12961,Kimberly,Murphy,Kimberly Murphy,FEMALE,2020-11-04,Beaverton,United States
12962,Jennifer,Edwards,Jennifer Edwards,FEMALE,2020-10-25,Newport Beach,United States
12963,Marcus,Anderson,Marcus Anderson,MALE,2020-12-08,Oregon City,United States
12964,Xavier,Russell,Xavier Russell,MALE,2020-04-13,Sooke,Canada
12965,Cody,Bell,Cody Bell,MALE,2020-02-04,National City,United States
12966,Dennis,Zhu,Dennis Zhu,MALE,2020-07-05,Beverly Hills,United States
12967,Fernando,Rodriguez,Fernando Rodriguez,MALE,2020-06-09,Lincoln Acres,United States
12968,Paige,Butler,Paige Butler,FEMALE,2020-11-23,W. Linn,United States
12969,Richard,Rodriguez,Richard Rodriguez,MALE,2020-05-15,Vancouver,Canada
12970,Angela,Powell,Angela Powell,FEMALE,2020-04-30,Vancouver,Canada
12971,Carl,Nara,Carl Nara,MALE,2020-07-11,Colma,United States
12972,Carolyn,Suri,Carolyn Suri,FEMALE,2020-05-21,Cliffside,Canada
12973,Adrian,Howard,Adrian Howard,MALE,2020-10-24,Redmond,United States
12974,Marc,Gill,Marc Gill,MALE,2021-01-15,Chula Vista,United States
12975,Marcus,Wilson,Marcus Wilson,MALE,2019-01-10,Coronado,United States
12976,Hunter,Thompson,Hunter Thompson,MALE,2020-09-02,Long Beach,United States
12977,Destiny,Johnson,Destiny Johnson,FEMALE,2020-03-06,Los Angeles,United States
12978,Danielle,James,Danielle James,FEMALE,2020-07-05,Burbank,United States
12979,Christina,Ward,Christina Ward,FEMALE,2020-02-20,Spokane,United States
12980,Max,Moyer,Max Moyer,MALE,2019-01-05,Burien,United States
12981,Joe,Sanz,Joe Sanz,MALE,2019-01-20,Burlingame,United States
12982,Brittany,Patterson,Brittany Patterson,FEMALE,2020-08-30,Coronado,United States
12983,Gabriella,Carter,Gabriella Carter,FEMALE,2020-03-03,Imperial Beach,United States
12984,Adam,Young,Adam Young,MALE,2020-02-03,Royal Oak,Canada
12985,Hailey,Roberts,Hailey Roberts,FEMALE,2020-07-19,Long Beach,United States
12986,Rachel,Garcia,Rachel Garcia,FEMALE,2020-03-06,Port Hammond,Canada
12987,Felicia,Moreno,Felicia Moreno,FEMALE,2019-04-16,Sunbury,Australia
12988,Barbara,Goel,Barbara Goel,FEMALE,2019-03-31,Lane Cove,Australia
12989,Carly,Goel,Carly Goel,FEMALE,2019-03-31,Darlinghurst,Australia
12990,Leslie,Hernandez,Leslie Hernandez,FEMALE,2019-04-17,Hervey Bay,Australia
12991,Jésus,Serrano,Jésus Serrano,MALE,2019-04-17,Darlinghurst,Australia
12992,Ernest,Zeng,Ernest Zeng,MALE,2020-03-23,Perth,Australia
12993,Xavier,Henderson,Xavier Henderson,MALE,2020-04-05,Hobart,Australia
12994,Anna,Martinez,Anna Martinez,FEMALE,2019-04-27,Townsville,Australia
12995,Grant,Nara,Grant Nara,MALE,2019-04-16,Port Macquarie,Australia
12996,Jaclyn,Liu,Jaclyn Liu,FEMALE,2019-04-21,Cloverdale,Australia
12997,Nina,Xie,Nina Xie,FEMALE,2020-07-05,Darlinghurst,Australia
12998,Mayra,Mehta,Mayra Mehta,FEMALE,2019-03-31,Matraville,Australia
12999,Nichole,Shen,Nichole Shen,FEMALE,2019-04-22,Malabar,Australia
13000,Rafael,Raje,Rafael Raje,MALE,2019-04-09,Hobart,Australia
13001,Clarence,Zhang,Clarence Zhang,MALE,2019-04-23,Sunbury,Australia
13002,Roger,Cai,Roger Cai,MALE,2020-02-25,Rhodes,Australia
13003,Jill,Hernandez,Jill Hernandez,FEMALE,2020-03-11,Hervey Bay,Australia
13004,Randy,Chen,Randy Chen,MALE,2020-06-22,Darlinghurst,Australia
13005,Desiree,Alvarez,Desiree Alvarez,FEMALE,2020-08-15,Gold Coast,Australia
13006,Whitney,Rana,Whitney Rana,FEMALE,2019-04-23,Geelong,Australia
13007,Brooke,Ward,Brooke Ward,FEMALE,2019-04-05,Townsville,Australia
13008,Alberto,Muñoz,Alberto Muñoz,MALE,2020-08-17,Geelong,Australia
13009,Mindy,She,Mindy She,FEMALE,2020-09-17,Melbourne,Australia
13010,Erica,Ye,Erica Ye,FEMALE,2019-04-27,Townsville,Australia
13011,Anne,Ortega,Anne Ortega,FEMALE,2019-04-19,Geelong,Australia
13012,Krystal,Hu,Krystal Hu,FEMALE,2019-04-19,Goulburn,Australia
13013,Vincent,Ye,Vincent Ye,MALE,2020-09-27,Rockhampton,Australia
13014,James,Clark,James Clark,MALE,2020-05-06,Edmonds,United States
13015,Rebecca,Parker,Rebecca Parker,FEMALE,2020-01-28,Lake Oswego,United States
13016,Antonio,Bryant,Antonio Bryant,MALE,2019-01-11,Walla Walla,United States
13017,Xavier,Alexander,Xavier Alexander,MALE,2020-08-19,Concord,United States
13018,Brendan,Xie,Brendan Xie,MALE,2019-03-30,Matraville,Australia
13019,Destiny,Murphy,Destiny Murphy,FEMALE,2019-01-12,San Carlos,United States
13020,Madalena,Sanchez,Madalena Sanchez,MALE,2019-04-01,Lavender Bay,Australia
13021,Kendra,Diaz,Kendra Diaz,FEMALE,2019-04-17,Milsons Point,Australia
13022,Rafael,Ma,Rafael Ma,MALE,2019-03-31,East Brisbane,Australia
13023,Dominique,Raman,Dominique Raman,FEMALE,2020-09-07,Malabar,Australia
13024,Marc,Moreno,Marc Moreno,MALE,2019-04-16,Seaford,Australia
13025,Reginald,Serrano,Reginald Serrano,MALE,2019-04-11,Wollongong,Australia
13026,Colleen,Zheng,Colleen Zheng,FEMALE,2020-06-27,Milsons Point,Australia
13027,Jeremy,Patterson,Jeremy Patterson,MALE,2020-08-11,Port Hammond,Canada
13028,Dalton,Thompson,Dalton Thompson,MALE,2020-12-22,Lynnwood,United States
13029,Jennifer,Foster,Jennifer Foster,FEMALE,2019-01-20,Port Orchard,United States
13030,Sophia,Lopez,Sophia Lopez,FEMALE,2020-09-09,Coronado,United States
13031,Hunter,Shan,Hunter Shan,MALE,2020-03-25,Lemon Grove,United States
13032,Kevin,Baker,Kevin Baker,MALE,2018-12-31,National City,United States
13033,Xavier,Gonzalez,Xavier Gonzalez,MALE,2021-01-17,Oakland,United States
13034,Kelsey,Yuan,Kelsey Yuan,FEMALE,2020-06-07,Goulburn,Australia
13035,Kristy,Torres,Kristy Torres,FEMALE,2019-04-21,Rockhampton,Australia
13036,Virginia,Subram,Virginia Subram,FEMALE,2019-04-08,Rhodes,Australia
13037,Terrence,Pal,Terrence Pal,MALE,2020-04-28,Milsons Point,Australia
13038,Wilson,Pais,Wilson Pais,MALE,2019-04-11,Lane Cove,Australia
13039,Trisha,Ma,Trisha Ma,FEMALE,2018-12-31,Coronado,United States
13040,Roy,Gonzalez,Roy Gonzalez,MALE,2020-11-20,East Brisbane,Australia
13041,Cameron,Brown,Cameron Brown,MALE,2020-04-04,Melbourne,Australia
13042,Alison,Pal,Alison Pal,FEMALE,2020-05-23,Gold Coast,Australia
13043,Brenda,Madan,Brenda Madan,FEMALE,2020-04-11,Cranbourne,Australia
13044,Katrina,Jai,Katrina Jai,FEMALE,2020-07-24,Geelong,Australia
13045,Anne,Gomez,Anne Gomez,FEMALE,2020-04-10,Sunbury,Australia
13046,Jonathan,Rodriguez,Jonathan Rodriguez,MALE,2020-03-19,Brisbane,Australia
13047,Rodney,Vazquez,Rodney Vazquez,MALE,2020-08-25,Sunbury,Australia
13048,Alexis,Hayes,Alexis Hayes,FEMALE,2020-05-28,Melbourne,Australia
13049,Autumn,Wang,Autumn Wang,FEMALE,2019-04-22,Gold Coast,Australia
13050,Dennis,Zeng,Dennis Zeng,MALE,2019-04-19,Cloverdale,Australia
13051,Ethan,Jones,Ethan Jones,MALE,2019-04-11,Goulburn,Australia
13052,Jared,Morris,Jared Morris,MALE,2020-05-05,Beaverton,United States
13053,Vincent,Lu,Vincent Lu,MALE,2020-03-07,Bellingham,United States
13054,Bryce,Ward,Bryce Ward,MALE,2020-12-12,Burien,United States
13055,Patrick,Gray,Patrick Gray,MALE,2019-01-13,Lebanon,United States
13056,Morgan,Blue,Morgan Blue,FEMALE,2019-01-06,Woodburn,United States
13057,Destiny,Powell,Destiny Powell,FEMALE,2019-01-06,Berkeley,United States
13058,Ramon,Huang,Ramon Huang,MALE,2019-01-17,Chula Vista,United States
13059,Keith,Deng,Keith Deng,MALE,2019-01-01,Colma,United States
13060,Eugene,Zhu,Eugene Zhu,MALE,2019-01-04,Concord,United States
13061,Ethan,Anderson,Ethan Anderson,MALE,2020-09-06,Oakland,United States
13062,Eduardo,Williams,Eduardo Williams,MALE,2018-12-29,Olympia,United States
13063,Jessica,Johnson,Jessica Johnson,FEMALE,2019-01-08,Olympia,United States
13064,Dalton,Parker,Dalton Parker,MALE,2019-01-19,Bremerton,United States
13065,Morgan,Gonzalez,Morgan Gonzalez,FEMALE,2020-06-07,Oak Bay,Canada
13066,Carson,Perry,Carson Perry,MALE,2019-01-16,Lake Oswego,United States
13067,Olivia,Garcia,Olivia Garcia,FEMALE,2019-01-19,Burien,United States
